wind_power_proxy,solar_power_proxy
195.112,0.0
314.43199999999996,0.0
571.7870000000001,0.0
493.039,0.0
373.2480000000001,0.0
493.039,0.0
226.98099999999997,0.0
274.625,0.0
226.98099999999997,0.0
274.625,0.0
103.823,0.0
79.50699999999999,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
46.656000000000006,0.0
103.823,0.0
79.50699999999999,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
274.625,0.0
157.46400000000003,0.0
125.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
79.50699999999999,0.0
64.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
103.823,0.0
46.656000000000006,0.0
103.823,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
46.656000000000006,0.0
103.823,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
125.0,0.0
103.823,0.0
103.823,0.0
46.656000000000006,0.0
125.0,0.0
46.656000000000006,0.0
79.50699999999999,0.0
46.656000000000006,0.0
103.823,0.0
125.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
125.0,0.0
79.50699999999999,0.0
79.50699999999999,0.0
46.656000000000006,0.0
79.50699999999999,0.0
46.656000000000006,0.0
125.0,0.0
125.0,0.0
64.0,0.0
103.823,0.0
64.0,0.0
79.50699999999999,0.0
46.656000000000006,0.0
79.50699999999999,0.0
125.0,0.0
64.0,0.0
79.50699999999999,0.0
157.46400000000003,0.0
157.46400000000003,0.0
226.98099999999997,0.0
125.0,0.0
79.50699999999999,0.0
64.0,0.0
103.823,0.0
79.50699999999999,0.0
226.98099999999997,0.0
64.0,0.0
125.0,0.0
438.97599999999994,0.0
314.43199999999996,0.0
79.50699999999999,0.0
125.0,0.0
195.112,0.0
157.46400000000003,0.0
125.0,0.0
64.0,0.0
46.656000000000006,0.0
125.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
64.0,0.0
103.823,0.0
79.50699999999999,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
195.112,0.0
79.50699999999999,0.0
46.656000000000006,0.0
46.656000000000006,0.0
79.50699999999999,0.0
125.0,0.0
125.0,0.0
103.823,0.0
46.656000000000006,0.0
125.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
46.656000000000006,0.0
274.625,0.0
46.656000000000006,0.0
79.50699999999999,0.0
79.50699999999999,0.0
79.50699999999999,0.0
64.0,0.0
64.0,0.0
46.656000000000006,0.0
274.625,0.0
46.656000000000006,0.0
64.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
79.50699999999999,0.0
46.656000000000006,0.0
46.656000000000006,0.0
729.0,3.0
46.656000000000006,3.0
46.656000000000006,5.25
46.656000000000006,3.0
46.656000000000006,3.5
46.656000000000006,5.25
226.98099999999997,1.75
46.656000000000006,3.78
226.98099999999997,4.5
64.0,5.25
46.656000000000006,5.25
226.98099999999997,1.5
1404.9279999999997,4.5
3442.9509999999996,1.5
226.98099999999997,3.0
314.43199999999996,3.0
314.43199999999996,1.5
1404.9279999999997,1.5
46.656000000000006,1.5
226.98099999999997,2.5
46.656000000000006,4.5
46.656000000000006,6.0
3442.9509999999996,2.5
226.98099999999997,6.0
2197.0,1.25
46.656000000000006,1.25
46.656000000000006,1.25
46.656000000000006,1.5
64.0,0.9499999999999996
46.656000000000006,3.75
125.0,0.0
226.98099999999997,1.0
226.98099999999997,0.0
226.98099999999997,1.0
64.0,0.0
226.98099999999997,1.0
46.656000000000006,1.25
226.98099999999997,1.5
46.656000000000006,3.0
157.46400000000003,2.55
64.0,0.0
226.98099999999997,1.5
64.0,2.5
226.98099999999997,1.0
64.0,1.0
46.656000000000006,2.5
64.0,4.5
46.656000000000006,1.25
226.98099999999997,3.75
314.43199999999996,1.0
46.656000000000006,1.5
46.656000000000006,1.0
64.0,1.0
64.0,3.0
64.0,2.5
226.98099999999997,3.0
226.98099999999997,1.25
3442.9509999999996,2.0
10648.0,1.0
314.43199999999996,1.0
226.98099999999997,3.0
226.98099999999997,1.0
729.0,2.0
64.0,1.0
493.039,0.0
157.46400000000003,0.0
274.625,1.7999999999999998
226.98099999999997,0.0
274.625,0.0
157.46400000000003,0.0
493.039,0.0
373.2480000000001,0.0
438.97599999999994,0.0
438.97599999999994,0.0
274.625,0.0
125.0,0.0
46.656000000000006,3.5
79.50699999999999,0.0
195.112,0.0
274.625,0.0
79.50699999999999,1.7200000000000002
46.656000000000006,0.0
79.50699999999999,0.7200000000000002
195.112,2.12
314.43199999999996,0.0
226.98099999999997,0.0
314.43199999999996,2.0
46.656000000000006,2.0
46.656000000000006,2.0
314.43199999999996,1.0
226.98099999999997,2.0
64.0,3.0
46.656000000000006,3.0
729.0,1.0
46.656000000000006,2.25
314.43199999999996,1.5
6967.871000000002,1.0
46.656000000000006,2.0
64.0,1.0
64.0,2.0
46.656000000000006,2.0
46.656000000000006,2.0
46.656000000000006,3.0
64.0,2.0
46.656000000000006,4.0
226.98099999999997,2.5
314.43199999999996,2.0
46.656000000000006,2.0
64.0,2.0
46.656000000000006,1.0
226.98099999999997,1.0
64.0,1.25
46.656000000000006,1.0
729.0,2.0
46.656000000000006,2.0
226.98099999999997,5.0
46.656000000000006,1.0
46.656000000000006,2.0
103.823,1.0
103.823,0.75
125.0,0.75
226.98099999999997,0.75
46.656000000000006,0.5
103.823,0.5
46.656000000000006,0.25
46.656000000000006,0.5
46.656000000000006,0.25
103.823,0.75
79.50699999999999,0.25
226.98099999999997,0.0
103.823,0.25
46.656000000000006,0.25
46.656000000000006,0.75
64.0,0.25
64.0,0.25
46.656000000000006,0.25
125.0,0.25
79.50699999999999,0.0
46.656000000000006,0.73
46.656000000000006,0.5
46.656000000000006,0.4
125.0,0.49
64.0,0.0
125.0,0.0
438.97599999999994,0.0
493.039,0.0
493.039,0.0
195.112,0.0
226.98099999999997,0.0
125.0,0.0
157.46400000000003,0.0
195.112,0.0
46.656000000000006,0.0
157.46400000000003,0.0
195.112,0.0
157.46400000000003,0.0
226.98099999999997,0.0
438.97599999999994,0.0
571.7870000000001,0.0
1259.7120000000002,0.0
636.0559999999999,0.0
493.039,0.0
226.98099999999997,0.0
195.112,0.0
314.43199999999996,0.0
195.112,0.0
79.50699999999999,0.0
46.656000000000006,0.0
125.0,0.0
79.50699999999999,0.0
46.656000000000006,0.0
46.656000000000006,0.0
195.112,0.0
195.112,0.0
103.823,0.0
46.656000000000006,0.0
226.98099999999997,0.0
195.112,0.0
226.98099999999997,0.0
195.112,0.0
195.112,0.0
157.46400000000003,0.0
64.0,0.0
274.625,0.0
912.6729999999998,0.0
1520.875,0.0
493.039,0.0
571.7870000000001,0.0
729.0,0.0
2000.3759999999995,0.0
195.112,0.0
373.2480000000001,0.0
1404.9279999999997,0.0
1404.9279999999997,0.0
729.0,0.0
3442.9509999999996,0.0
3944.312,0.0
1404.9279999999997,0.0
729.0,0.0
1685.159,0.0
1124.864,0.0
1030.301,0.0
438.97599999999994,0.0
438.97599999999994,0.0
3442.9509999999996,0.0
2571.3529999999996,0.0
3241.7920000000004,0.0
1404.9279999999997,0.0
912.6729999999998,0.0
729.0,0.0
830.5840000000001,0.0
1259.7120000000002,0.0
1259.7120000000002,0.0
2000.3759999999995,0.0
1520.875,0.0
912.6729999999998,0.0
830.5840000000001,0.0
373.2480000000001,0.0
226.98099999999997,0.0
103.823,0.0
46.656000000000006,0.0
46.656000000000006,0.0
226.98099999999997,0.0
157.46400000000003,0.0
157.46400000000003,0.0
274.625,0.0
571.7870000000001,0.0
912.6729999999998,0.0
373.2480000000001,0.0
79.50699999999999,0.0
1124.864,0.0
1124.864,0.0
46.656000000000006,0.0
46.656000000000006,0.0
103.823,0.0
125.0,0.0
314.43199999999996,0.0
636.0559999999999,0.0
1520.875,0.0
1030.301,0.0
125.0,0.0
46.656000000000006,0.0
314.43199999999996,0.0
438.97599999999994,0.0
912.6729999999998,0.0
1404.9279999999997,0.0
1815.8479999999995,0.0
4251.527999999999,0.0
2744.0,0.0
729.0,0.0
1124.864,0.0
1685.159,0.0
314.43199999999996,0.0
373.2480000000001,0.0
729.0,0.0
912.6729999999998,0.0
729.0,0.0
636.0559999999999,0.0
830.5840000000001,0.0
493.039,0.0
912.6729999999998,0.0
438.97599999999994,0.0
314.43199999999996,0.0
493.039,0.0
438.97599999999994,0.0
79.50699999999999,0.0
103.823,0.0
314.43199999999996,0.0
373.2480000000001,0.0
46.656000000000006,0.0
157.46400000000003,0.0
195.112,0.0
79.50699999999999,0.0
226.98099999999997,0.0
636.0559999999999,0.0
729.0,0.0
1404.9279999999997,0.0
79.50699999999999,0.0
226.98099999999997,0.0
79.50699999999999,0.0
157.46400000000003,0.0
314.43199999999996,0.0
226.98099999999997,0.0
274.625,0.0
157.46400000000003,0.0
64.0,0.0
79.50699999999999,0.0
274.625,0.0
157.46400000000003,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
314.43199999999996,0.0
157.46400000000003,0.0
46.656000000000006,0.0
46.656000000000006,0.0
314.43199999999996,0.0
314.43199999999996,0.0
314.43199999999996,0.0
1030.301,0.0
226.98099999999997,0.0
103.823,0.0
1030.301,0.0
571.7870000000001,0.0
438.97599999999994,0.0
274.625,0.0
226.98099999999997,0.0
314.43199999999996,0.0
373.2480000000001,0.0
274.625,0.0
103.823,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
46.656000000000006,0.0
125.0,0.0
195.112,0.0
79.50699999999999,0.0
46.656000000000006,0.0
46.656000000000006,0.0
438.97599999999994,0.0
1124.864,0.0
912.6729999999998,0.0
571.7870000000001,0.0
729.0,0.0
493.039,0.0
571.7870000000001,0.0
729.0,0.0
830.5840000000001,0.0
438.97599999999994,0.0
373.2480000000001,0.0
226.98099999999997,0.0
125.0,0.0
195.112,0.0
125.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
125.0,0.0
195.112,0.0
274.625,0.0
103.823,0.0
64.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
79.50699999999999,0.0
314.43199999999996,0.0
912.6729999999998,0.0
314.43199999999996,0.0
157.46400000000003,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
125.0,0.0
157.46400000000003,0.0
274.625,0.0
373.2480000000001,0.0
226.98099999999997,0.0
226.98099999999997,0.0
157.46400000000003,0.0
103.823,0.0
157.46400000000003,0.0
195.112,0.0
125.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
195.112,0.0
195.112,0.0
226.98099999999997,0.0
195.112,0.0
157.46400000000003,0.0
103.823,0.0
46.656000000000006,0.0
103.823,0.0
46.656000000000006,0.0
46.656000000000006,0.0
195.112,0.0
157.46400000000003,0.0
103.823,0.0
46.656000000000006,0.0
274.625,0.0
226.98099999999997,0.0
373.2480000000001,0.0
438.97599999999994,0.0
274.625,0.0
571.7870000000001,0.0
314.43199999999996,0.0
226.98099999999997,0.0
64.0,0.0
46.656000000000006,0.0
157.46400000000003,0.0
157.46400000000003,0.0
438.97599999999994,0.0
314.43199999999996,0.0
157.46400000000003,0.0
125.0,0.0
157.46400000000003,0.0
103.823,0.0
195.112,0.0
438.97599999999994,0.0
226.98099999999997,0.0
195.112,0.0
195.112,0.0
373.2480000000001,0.0
195.112,0.0
274.625,0.0
493.039,0.0
274.625,0.0
125.0,0.0
636.0559999999999,0.0
912.6729999999998,0.0
729.0,0.0
438.97599999999994,0.0
195.112,0.0
195.112,0.0
125.0,0.0
226.98099999999997,0.0
79.50699999999999,0.0
314.43199999999996,0.0
373.2480000000001,0.0
64.0,0.0
373.2480000000001,0.0
314.43199999999996,0.0
493.039,0.0
314.43199999999996,0.0
274.625,0.0
226.98099999999997,0.0
314.43199999999996,0.0
314.43199999999996,0.0
373.2480000000001,0.0
195.112,0.0
103.823,0.0
157.46400000000003,0.0
274.625,0.0
226.98099999999997,0.0
79.50699999999999,0.0
103.823,0.0
79.50699999999999,0.0
125.0,0.0
46.656000000000006,0.0
46.656000000000006,0.0
103.823,0.0
46.656000000000006,0.0
64.0,0.0
103.823,0.0
125.0,0.0
226.98099999999997,0.0
157.46400000000003,0.0
493.039,0.0
493.039,0.0
274.625,0.0
125.0,0.0
46.656000000000006,0.0
125.0,0.0
195.112,0.0
157.46400000000003,0.0
103.823,0.0
46.656000000000006,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
125.0,0.0
46.656000000000006,0.0
79.50699999999999,0.0
195.112,0.0
195.112,0.0
103.823,0.0
79.50699999999999,0.0
103.823,0.0
157.46400000000003,0.0
46.656000000000006,0.0
46.656000000000006,0.0
64.0,0.0
46.656000000000006,0.0
103.823,0.0
79.50699999999999,0.0
64.0,0.0
195.112,0.0
2197.0,3.84
314.43199999999996,2.82
493.039,3.5999999999999996
493.039,1.1
195.112,4.62
373.2480000000001,0.9000000000000002
125.0,5.88
373.2480000000001,4.92
1124.864,1.4
493.039,1.4
493.039,5.64
46.656000000000006,5.46
314.43199999999996,4.38
493.039,4.4399999999999995
274.625,4.5600000000000005
314.43199999999996,4.9799999999999995
493.039,4.9799999999999995
1520.875,5.64
636.0559999999999,4.5600000000000005
226.98099999999997,6.0
1124.864,4.800000000000001
274.625,5.04
571.7870000000001,4.74
493.039,3.9
1030.301,3.4800000000000004
1030.301,5.58
830.5840000000001,4.9799999999999995
912.6729999999998,1.4500000000000002
1030.301,3.3600000000000003
274.625,0.8500000000000002
195.112,0.8500000000000002
493.039,5.28
46.656000000000006,3.84
79.50699999999999,2.82
157.46400000000003,1.5000000000000002
493.039,3.3600000000000003
373.2480000000001,2.1
226.98099999999997,1.5000000000000002
195.112,1.25
226.98099999999997,0.65
636.0559999999999,4.4399999999999995
46.656000000000006,4.62
103.823,5.64
571.7870000000001,4.4399999999999995
912.6729999999998,5.28
103.823,3.84
125.0,1.1
125.0,4.5600000000000005
125.0,3.66
46.656000000000006,5.699999999999999
571.7870000000001,5.1
571.7870000000001,3.84
157.46400000000003,1.35
274.625,0.6400000000000001
373.2480000000001,4.32
195.112,1.2000000000000002
195.112,5.22
373.2480000000001,0.5499999999999999
314.43199999999996,0.8000000000000002
314.43199999999996,1.1
912.6729999999998,3.3999999999999995
157.46400000000003,0.7200000000000002
493.039,0.96
1030.301,1.16
2197.0,0.6800000000000002
830.5840000000001,0.8399999999999999
103.823,3.84
46.656000000000006,0.52
438.97599999999994,1.2000000000000002
64.0,1.4500000000000002
46.656000000000006,1.15
438.97599999999994,4.199999999999999
157.46400000000003,2.94
195.112,5.88
1685.159,0.8000000000000002
46.656000000000006,0.96
226.98099999999997,4.1000000000000005
125.0,1.2
103.823,2.5
195.112,0.8500000000000002
274.625,0.9000000000000002
125.0,0.5499999999999999
195.112,0.6800000000000002
157.46400000000003,5.4
373.2480000000001,4.5
493.039,0.7200000000000002
438.97599999999994,6.0
1124.864,0.6400000000000001
226.98099999999997,4.25
274.625,4.86
493.039,6.0
1030.301,0.8500000000000002
571.7870000000001,3.3000000000000003
46.656000000000006,3.4200000000000004
46.656000000000006,2.0
438.97599999999994,0.6400000000000001
195.112,3.15
373.2480000000001,5.04
729.0,5.22
195.112,3.06
912.6729999999998,4.9799999999999995
1124.864,1.44
314.43199999999996,1.6800000000000002
226.98099999999997,0.92
830.5840000000001,1.7599999999999998
912.6729999999998,1.88
226.98099999999997,3.2
729.0,0.52
103.823,0.7599999999999998
314.43199999999996,4.35
64.0,2.3
373.2480000000001,5.28
226.98099999999997,1.3
1259.7120000000002,1.5000000000000002
438.97599999999994,1.75
830.5840000000001,1.1
373.2480000000001,4.26
274.625,1.5000000000000002
274.625,0.5499999999999999
438.97599999999994,0.48
1030.301,0.89
46.656000000000006,0.76
1259.7120000000002,0.5
274.625,0.47
195.112,5.22
636.0559999999999,0.2299999999999999
1520.875,0.94
912.6729999999998,0.49
912.6729999999998,0.3399999999999999
226.98099999999997,0.14
438.97599999999994,0.61
571.7870000000001,0.84
1815.8479999999995,0.71
1404.9279999999997,0.65
1030.301,0.1899999999999999
1030.301,0.18
830.5840000000001,0.1999999999999999
729.0,0.84
79.50699999999999,0.29
438.97599999999994,0.2199999999999999
1404.9279999999997,0.27
1685.159,0.64
195.112,0.0
438.97599999999994,0.0
438.97599999999994,0.0
157.46400000000003,0.0
636.0559999999999,0.0
571.7870000000001,0.0
1030.301,0.0
2197.0,0.0
1124.864,0.0
1124.864,0.0
438.97599999999994,0.0
729.0,0.0
1124.864,0.0
2197.0,0.0
1030.301,0.0
1124.864,0.0
373.2480000000001,0.4399999999999999
1259.7120000000002,0.0
373.2480000000001,0.0
912.6729999999998,0.0
1030.301,0.0
226.98099999999997,0.0
314.43199999999996,0.0
636.0559999999999,0.0
1685.159,0.0
912.6729999999998,0.0
636.0559999999999,0.0
729.0,0.0
1030.301,0.0
226.98099999999997,0.0
636.0559999999999,0.0
1404.9279999999997,0.0
636.0559999999999,0.0
157.46400000000003,0.0
729.0,0.0
729.0,0.0
1124.864,0.0
571.7870000000001,0.0
3442.9509999999996,0.0
438.97599999999994,0.0
636.0559999999999,0.0
1030.301,0.0
2197.0,0.0
1259.7120000000002,0.0
830.5840000000001,0.0
729.0,0.0
195.112,0.0
274.625,0.0
830.5840000000001,0.0
912.6729999999998,0.0
830.5840000000001,0.0
571.7870000000001,0.0
571.7870000000001,0.0
636.0559999999999,0.0
226.98099999999997,0.0
493.039,0.0
274.625,0.0
438.97599999999994,0.0
571.7870000000001,0.0
314.43199999999996,0.0
274.625,0.0
729.0,0.0
373.2480000000001,0.0
438.97599999999994,0.0
1404.9279999999997,0.0
571.7870000000001,0.0
103.823,0.0
571.7870000000001,0.0
729.0,0.0
571.7870000000001,0.0
729.0,0.0
729.0,0.0
912.6729999999998,0.0
1124.864,0.0
1030.301,0.0
373.2480000000001,0.0
438.97599999999994,0.0
1520.875,0.0
2197.0,0.0
636.0559999999999,0.0
493.039,0.0
636.0559999999999,0.0
1124.864,0.0
636.0559999999999,0.0
1124.864,0.0
493.039,0.0
125.0,0.0
493.039,0.0
373.2480000000001,0.0
912.6729999999998,0.0
493.039,0.0
912.6729999999998,0.0
571.7870000000001,0.0
373.2480000000001,0.0
912.6729999999998,0.0
571.7870000000001,0.0
314.43199999999996,0.0
912.6729999999998,0.0
2744.0,0.0
830.5840000000001,0.0
493.039,0.0
314.43199999999996,0.0
438.97599999999994,0.0
830.5840000000001,0.0
1030.301,0.0
1685.159,0.0
438.97599999999994,0.0
103.823,0.0
493.039,0.0
1404.9279999999997,0.0
830.5840000000001,0.0
729.0,0.0
571.7870000000001,0.0
438.97599999999994,0.0
493.039,0.0
1259.7120000000002,0.0
274.625,0.0
195.112,0.0
373.2480000000001,0.0
1520.875,0.0
274.625,0.0
46.656000000000006,0.0
125.0,0.0
274.625,0.0
729.0,0.0
1259.7120000000002,0.0
1124.864,0.0
912.6729999999998,0.0
729.0,0.0
1030.301,0.0
830.5840000000001,0.0
1124.864,0.0
729.0,0.0
1259.7120000000002,0.0
493.039,0.0
438.97599999999994,0.0
438.97599999999994,0.0
571.7870000000001,0.0
103.823,0.0
1124.864,0.0
314.43199999999996,0.0
1030.301,0.0
1259.7120000000002,0.0
1520.875,0.0
493.039,0.0
636.0559999999999,0.0
2197.0,0.0
1124.864,0.0
493.039,0.0
1815.8479999999995,0.0
1685.159,0.0
729.0,0.0
571.7870000000001,0.0
438.97599999999994,0.0
1685.159,0.0
1815.8479999999995,0.0
438.97599999999994,0.0
274.625,0.0
1404.9279999999997,0.0
1815.8479999999995,0.0
1259.7120000000002,0.0
314.43199999999996,0.0
1259.7120000000002,0.0
373.2480000000001,0.0
571.7870000000001,0.0
493.039,0.0
571.7870000000001,0.0
1030.301,0.0
1030.301,0.0
2000.3759999999995,0.0
912.6729999999998,0.0
636.0559999999999,0.0
157.46400000000003,0.0
125.0,0.0
636.0559999999999,0.0
226.98099999999997,0.0
830.5840000000001,0.0
438.97599999999994,0.0
636.0559999999999,0.0
636.0559999999999,0.0
1030.301,0.0
493.039,0.0
1259.7120000000002,0.0
314.43199999999996,0.0
1685.159,0.0
373.2480000000001,0.0
571.7870000000001,0.0
438.97599999999994,0.0
64.0,0.0
438.97599999999994,0.0
571.7870000000001,0.0
1030.301,0.0
2744.0,0.0
373.2480000000001,0.0
314.43199999999996,0.0
1030.301,0.0
912.6729999999998,0.0
314.43199999999996,0.0
274.625,0.0
912.6729999999998,0.0
314.43199999999996,0.0
1685.159,0.0
438.97599999999994,0.0
830.5840000000001,0.0
830.5840000000001,0.0
195.112,0.0
438.97599999999994,0.0
438.97599999999994,0.0
125.0,0.0
373.2480000000001,0.0
103.823,0.0
373.2480000000001,0.0
438.97599999999994,0.0
493.039,0.0
103.823,0.0
493.039,0.0
830.5840000000001,0.0
830.5840000000001,0.0
1815.8479999999995,0.0
636.0559999999999,0.0
830.5840000000001,0.0
571.7870000000001,0.0
571.7870000000001,0.0
2571.3529999999996,0.0
1259.7120000000002,0.0
636.0559999999999,0.0
157.46400000000003,0.0
493.039,0.0
912.6729999999998,0.0
1815.8479999999995,0.0
373.2480000000001,0.0
314.43199999999996,0.0
438.97599999999994,0.0
729.0,0.0
2197.0,0.0
1520.875,0.0
1030.301,0.0
1030.301,0.0
1815.8479999999995,0.0
912.6729999999998,0.0
274.625,0.0
493.039,0.0
4251.527999999999,0.0
1124.864,0.0
195.112,0.0
373.2480000000001,0.0
4574.296000000001,0.0
2000.3759999999995,0.0
438.97599999999994,0.0
103.823,0.0
195.112,0.0
729.0,0.0
729.0,0.0
46.656000000000006,0.0
79.50699999999999,0.0
1404.9279999999997,0.0
729.0,0.0
912.6729999999998,0.0
314.43199999999996,0.0
157.46400000000003,0.0
2985.9840000000004,0.0
830.5840000000001,0.0
1404.9279999999997,0.0
493.039,0.0
79.50699999999999,0.0
2000.3759999999995,0.0
2352.637,0.0
2744.0,0.0
373.2480000000001,0.0
2000.3759999999995,0.0
1815.8479999999995,0.0
1030.301,0.0
912.6729999999998,0.0
636.0559999999999,0.0
1124.864,0.0
1259.7120000000002,0.0
373.2480000000001,0.0
64.0,0.0
636.0559999999999,0.0
571.7870000000001,0.0
1030.301,0.0
636.0559999999999,0.0
729.0,0.0
1259.7120000000002,0.0
1815.8479999999995,0.0
2000.3759999999995,0.0
1124.864,0.0
1259.7120000000002,0.0
314.43199999999996,0.0
493.039,0.0
830.5840000000001,0.0
195.112,0.0
3241.7920000000004,0.0
1030.301,0.0
195.112,0.0
46.656000000000006,0.0
373.2480000000001,0.0
493.039,0.0
912.6729999999998,0.0
493.039,0.0
1520.875,0.0
1520.875,0.0
729.0,0.0
1259.7120000000002,0.0
729.0,0.0
729.0,0.0
2985.9840000000004,0.0
830.5840000000001,0.0
729.0,0.0
1404.9279999999997,0.0
1259.7120000000002,0.0
157.46400000000003,0.0
373.2480000000001,0.0
5451.776000000002,0.0
314.43199999999996,0.0
125.0,0.0
571.7870000000001,0.0
912.6729999999998,0.0
2197.0,0.0
1259.7120000000002,0.0
1685.159,0.0
1685.159,0.0
1815.8479999999995,0.0
912.6729999999998,0.0
1685.159,0.0
1685.159,0.0
1404.9279999999997,0.0
571.7870000000001,0.0
493.039,0.0
3241.7920000000004,0.0
1124.864,0.0
79.50699999999999,0.0
2985.9840000000004,0.0
103.823,0.0
125.0,0.0
2985.9840000000004,0.0
438.97599999999994,0.0
830.5840000000001,0.0
314.43199999999996,0.0
274.625,0.0
373.2480000000001,0.0
314.43199999999996,0.0
571.7870000000001,0.0
1030.301,0.0
493.039,0.0
103.823,0.0
314.43199999999996,0.0
157.46400000000003,0.0
26730.899,6.0
17373.978999999996,6.0
46.656000000000006,6.0
226.98099999999997,4.0
22188.041000000005,6.0
125.0,5.95
314.43199999999996,0.75
729.0,5.25
1404.9279999999997,6.0
729.0,6.0
1404.9279999999997,6.0
1404.9279999999997,2.0
226.98099999999997,1.5
314.43199999999996,5.25
314.43199999999996,6.0
2197.0,1.25
3442.9509999999996,0.0
3442.9509999999996,2.0
13997.521000000002,5.25
3442.9509999999996,5.25
13997.521000000002,3.5
729.0,0.0
22188.041000000005,3.5
13997.521000000002,5.25
26730.899,4.5
68921.0,6.0
29791.0,6.0
36264.691000000006,3.5
636.0559999999999,7.0
2197.0,5.25
51064.81100000001,5.25
6967.871000000002,5.25
46.656000000000006,6.58
1404.9279999999997,7.0
226.98099999999997,7.0
729.0,7.0
314.43199999999996,7.0
1404.9279999999997,8.0
68921.0,6.0
10648.0,7.0
314.43199999999996,7.0
1404.9279999999997,7.0
1404.9279999999997,7.0
1404.9279999999997,7.0
1404.9279999999997,3.0
17373.978999999996,4.5
46.656000000000006,0.25
8242.408,6.0
22188.041000000005,4.5
13997.521000000002,5.25
314.43199999999996,5.25
2197.0,5.25
729.0,5.25
729.0,5.25
2197.0,5.25
729.0,5.25
1404.9279999999997,5.25
729.0,5.25
6967.871000000002,4.5
314.43199999999996,5.25
314.43199999999996,5.25
314.43199999999996,5.25
226.98099999999997,6.72
226.98099999999997,6.37
373.2480000000001,6.6499999999999995
314.43199999999996,6.72
373.2480000000001,3.850000000000001
373.2480000000001,6.44
103.823,5.390000000000001
195.112,5.95
373.2480000000001,6.72
103.823,6.58
46.656000000000006,2.22
274.625,1.6800000000000002
103.823,6.51
79.50699999999999,6.72
79.50699999999999,6.72
103.823,6.37
226.98099999999997,0.9000000000000001
64.0,6.58
79.50699999999999,6.72
79.50699999999999,6.859999999999999
314.43199999999996,6.44
226.98099999999997,6.79
46.656000000000006,5.25
226.98099999999997,5.25
314.43199999999996,5.25
1404.9279999999997,5.25
1404.9279999999997,4.5
46.656000000000006,5.25
2197.0,5.25
226.98099999999997,5.25
4826.808999999998,5.25
6967.871000000002,3.5
2197.0,5.25
6967.871000000002,3.5
1404.9279999999997,4.5
729.0,4.5
314.43199999999996,4.41
1404.9279999999997,5.25
2197.0,5.25
4826.808999999998,5.25
314.43199999999996,5.25
2197.0,5.25
8242.408,5.25
29791.0,3.0
1404.9279999999997,1.75
3442.9509999999996,5.25
4826.808999999998,4.5
46.656000000000006,5.25
729.0,5.25
2197.0,5.25
46.656000000000006,5.25
46.656000000000006,5.25
125.0,4.5
103.823,5.25
125.0,4.5
274.625,4.5
226.98099999999997,5.25
314.43199999999996,0.75
226.98099999999997,0.75
157.46400000000003,0.75
226.98099999999997,0.75
438.97599999999994,0.25
79.50699999999999,0.25
1259.7120000000002,0.0
571.7870000000001,0.75
373.2480000000001,0.75
195.112,0.75
274.625,0.25
274.625,0.75
157.46400000000003,0.25
125.0,0.75
103.823,0.75
